CODREG;REG;CODDEP;CODCAN;CAN;NBCOM;PMUN;PTOT
11;Île-de-France;93;12;Montreuil-1;2;91783;92193
11;Île-de-France;93;13;Montreuil-2;1;64174;64492
11;Île-de-France;93;14;Noisy-le-Grand;2;75004;75450
11;Île-de-France;93;15;Pantin;2;76545;76794
11;Île-de-France;93;16;Saint-Denis-1;1;71014;71314
11;Île-de-France;93;17;Saint-Denis-2;2;79743;80411
11;Île-de-France;93;18;Saint-Ouen;3;90827;91080
11;Île-de-France;93;19;Sevran;2;88505;88758
11;Île-de-France;93;20;Tremblay-en-France;4;75300;75711
11;Île-de-France;93;21;Villemomble;3;65628;66133
11;Île-de-France;94;01;Alfortville;1;44287;44446
11;Île-de-France;94;02;Cachan;2;52605;53093
11;Île-de-France;94;03;Champigny-sur-Marne-1;1;51338;51579
11;Île-de-France;94;04;Champigny-sur-Marne-2;2;43843;44059
11;Île-de-France;94;05;Charenton-le-Pont;4;64543;65030
11;Île-de-France;94;06;Choisy-le-Roi;2;67537;67812
11;Île-de-France;94;07;Créteil-1;1;46324;46515
11;Île-de-France;94;08;Créteil-2;1;45941;46222
11;Île-de-France;94;09;Fontenay-sous-Bois;2;61576;62078
11;Île-de-France;94;10;L' Haÿ-les-Roses;2;59647;59931
11;Île-de-France;94;11;Ivry-sur-Seine;1;63309;63562
11;Île-de-France;94;12;Le Kremlin-Bicêtre;2;43427;43654
11;Île-de-France;94;13;Maisons-Alfort;1;55899;56188
11;Île-de-France;94;14;Nogent-sur-Marne;2;65742;66257
11;Île-de-France;94;15;Orly;3;50885;51183
11;Île-de-France;94;16;Plateau briard;8;60459;60986
11;Île-de-France;94;17;Saint-Maur-des-Fossés-1;1;62169;62924
11;Île-de-France;94;18;Saint-Maur-des-Fossés-2;4;68551;69122
11;Île-de-France;94;19;Thiais;3;55374;55730
11;Île-de-France;94;20;Villejuif;1;54964;55212
11;Île-de-France;94;21;Villeneuve-Saint-Georges;3;55745;55948
11;Île-de-France;94;22;Villiers-sur-Marne;3;65536;65928
11;Île-de-France;94;23;Vincennes;2;62563;63136
11;Île-de-France;94;24;Vitry-sur-Seine-1;1;48454;48693
11;Île-de-France;94;25;Vitry-sur-Seine-2;1;46195;46412
11;Île-de-France;95;01;Argenteuil-1;3;59189;59755
11;Île-de-France;95;02;Argenteuil-2;1;63082;63333
11;Île-de-France;95;03;Argenteuil-3;2;65803;66167
11;Île-de-France;95;04;Cergy-1;3;65026;65546
11;Île-de-France;95;05;Cergy-2;5;56495;57033
11;Île-de-France;95;06;Deuil-la-Barre;4;59730;60105
11;Île-de-France;95;07;Domont;11;61486;62218
11;Île-de-France;95;08;Ermont;2;54218;54768
11;Île-de-France;95;09;Fosses;24;58589;59113
11;Île-de-France;95;10;Franconville;2;61691;62071
11;Île-de-France;95;11;Garges-lès-Gonesse;2;57285;57460
11;Île-de-France;95;12;Goussainville;9;57705;58135
11;Île-de-France;95;13;Herblay;3;56430;56801
11;Île-de-France;95;14;L' Isle-Adam;15;64829;65545
11;Île-de-France;95;15;Montmorency;6;59578;60324
11;Île-de-France;95;16;Pontoise;32;54683;55555
11;Île-de-France;95;17;Saint-Ouen-l'Aumône;12;56771;57291
11;Île-de-France;95;18;Sarcelles;1;58811;59063
11;Île-de-France;95;19;Taverny;4;51687;52066
11;Île-de-France;95;20;Vauréal;39;52537;53308
11;Île-de-France;95;21;Villiers-le-Bel;7;62956;63244
01;Guadeloupe;971;01;Les Abymes-1;1;16024;16253
01;Guadeloupe;971;02;Les Abymes-2;1;21405;21585
01;Guadeloupe;971;03;Les Abymes-3;2;19216;19346
01;Guadeloupe;971;04;Baie-Mahault-1;1;19903;20168
01;Guadeloupe;971;05;Baie-Mahault-2;2;23959;24441
01;Guadeloupe;971;06;Basse-Terre;2;20705;21219
01;Guadeloupe;971;07;Capesterre-Belle-Eau;1;18131;18304
01;Guadeloupe;971;08;Le Gosier;1;23129;23446
01;Guadeloupe;971;09;Lamentin;1;16536;16835
01;Guadeloupe;971;10;Marie-Galante;3;10655;10886
01;Guadeloupe;971;12;Morne-à-l'Eau;1;16875;17074
01;Guadeloupe;971;11;Le Moule;1;22315;22589
01;Guadeloupe;971;13;Petit-Bourg;2;19441;19745
01;Guadeloupe;971;14;Petit-Canal;3;17983;18241
01;Guadeloupe;971;15;Pointe-à-Pitre;1;15410;15520
01;Guadeloupe;971;16;Saint-François;3;17274;17540
01;Guadeloupe;971;17;Sainte-Anne;1;20273;20478
01;Guadeloupe;971;18;Sainte-Rose-1;4;15910;16225
01;Guadeloupe;971;19;Sainte-Rose-2;1;15634;15863
01;Guadeloupe;971;20;Trois-Rivières;5;20150;20589
01;Guadeloupe;971;21;Vieux-Habitants;3;16701;17054
04;La Réunion;974;01;L' Étang-Salé;3;29993;30448
04;La Réunion;974;02;Le Port;1;33531;33795
04;La Réunion;974;03;La Possession;1;32633;33034
04;La Réunion;974;04;Saint-André-1;2;33171;33476
04;La Réunion;974;05;Saint-André-2;1;38106;38388
04;La Réunion;974;06;Saint-André-3;3;29180;29547
04;La Réunion;974;07;Saint-Benoît-1;2;27627;27870
04;La Réunion;974;08;Saint-Benoît-2;3;27660;27905
04;La Réunion;974;09;Saint-Denis-1;1;42664;42999
04;La Réunion;974;10;Saint-Denis-2;1;32820;33206
04;La Réunion;974;11;Saint-Denis-3;1;37854;38199
04;La Réunion;974;12;Saint-Denis-4;1;37197;37593
04;La Réunion;974;13;Saint-Joseph;1;27226;27467
04;La Réunion;974;14;Saint-Leu;2;36633;37145
04;La Réunion;974;15;Saint-Louis-1;1;29870;30173
04;La Réunion;974;16;Saint-Louis-2;3;36125;36539
04;La Réunion;974;17;Saint-Paul-1;1;33080;33443
04;La Réunion;974;18;Saint-Paul-2;1;34134;34613
04;La Réunion;974;19;Saint-Paul-3;1;36278;36775
04;La Réunion;974;20;Saint-Pierre-1;1;35444;35820
04;La Réunion;974;21;Saint-Pierre-2;1;38272;38704
04;La Réunion;974;22;Saint-Pierre-3;3;33844;34325
04;La Réunion;974;23;Sainte-Marie;1;33234;33657
04;La Réunion;974;24;Le Tampon-1;1;40229;40623
04;La Réunion;974;25;Le Tampon-2;1;39156;39763
