0692122G,151,Ecole primaire privée Saint Joseph,Privé,10,69244
0693138L,101,Ecole maternelle La Demi-Lune,Public,10,69244
0693621L,151,Ecole primaire Le Baraillon,Public,10,69244
0694370A,151,Ecole primaire Grange-Blanche,Public,10,69244
0692120E,151,Ecole primaire privée Saint Charles,Privé,10,69244
0691142S,101,Ecole maternelle Jacques Prévert,Public,10,69244
0690750R,151,Ecole élémentaire General Leclerc,Public,10,69244
0692121F,151,Ecole primaire privée Vincent Serre,Privé,10,69244
0692123H,151,Ecole primaire privée Saint Claude,Privé,10,69244
0692152P,151,Ecole primaire privée Ecole Nouvelle du Chapoly,Privé,10,69244
0692943Z,340,Collège privé Saint Joseph,Privé,10,69244
0690882J,151,Ecole primaire,Public,10,69245
0690883K,151,Ecole primaire,Public,10,69246
0692164C,340,Collège La Platière,Public,10,69248
0693566B,306,Lycée polyvalent François Mansart,Public,10,69248
0691144U,101,Ecole maternelle Le Coquillage,Public,10,69248
0691329V,151,Ecole primaire Mardore,Public,10,69248
0692450N,334,Section d'enseignement professionnel du Lycée polyvalent François Mansart,Public,10,69248
0693354W,101,Ecole maternelle Joseph Depierre,Public,10,69248
0693602R,151,Ecole élémentaire publique Le château,Public,10,69248
0692952J,151,Ecole primaire privée Sainte Thérèse - Jeanne d'Arc,Privé,10,69248
0691330W,151,Ecole primaire de Marnand,Public,10,69248
0690581G,340,Collège privé Sainte Thérèse,Privé,10,69248
0693239W,151,Ecole élémentaire Mathilde Ovize,Public,10,69248
0690753U,151,Ecole primaire Les Veloutiers,Public,10,69249
0692124J,151,Ecole primaire privée Les Chemins de Saint Jacques,Privé,10,69249
0691447Y,151,Ecole élémentaire Edmond Guion,Public,10,69250
0692844S,101,Ecole maternelle Edmond Guion,Public,10,69250
0692056K,151,Ecole primaire privée Notre Dame des Charmilles,Privé,10,69250
0691295H,151,Ecole primaire,Public,10,69252
0691296J,151,Ecole primaire,Public,10,69253
0690780Y,151,Ecole primaire,Public,10,69254
0694309J,151,Ecole primaire privée Dé-couverte,Privé,10,69255
0690621A,340,Collège privé Saint Sébastien,Privé,10,69255
0692127M,151,Ecole primaire privée Saint Jean-Baptiste,Privé,10,69255
0694317T,340,Ecole secondaire privée Dé-Couverte,Privé,10,69255
0690754V,151,Ecole primaire,Public,10,69255
0691666L,340,Collège Aimé Césaire,Public,10,69256
0693615E,101,Ecole maternelle Jean Vilar,Public,10,69256
0693045K,320,Lycée professionnel Les Canuts - Lycée des métiers de l'électrotechnique - Lycée des métiers de la vente,Public,10,69256
0691405C,151,Ecole élémentaire Grandclément,Public,10,69256
0691414M,151,Ecole élémentaire Frédéric Mistral,Public,10,69256
0692433V,101,Ecole maternelle Youri Gagarine A,Public,10,69256
0693111G,151,Ecole élémentaire Pierre et Marie Curie,Public,10,69256
0693155E,151,Ecole élémentaire Ambroise Croizat,Public,10,69256
0693756H,101,Ecole maternelle Le Chat Perché,Public,10,69256
0690503X,101,Ecole maternelle Ambroise Croizat,Public,10,69256
0691667M,390,Section d'enseignement général et professionnel adapté du Collège Aimé Cesaire,Public,10,69256
0692272V,101,Ecole maternelle Angelina Courcelles A,Public,10,69256
0692416B,390,Section d'enseignement général et professionnel adapté du Collège Henri Barbusse,Public,10,69256
0692462B,151,Ecole élémentaire Pasteur Martin Luther King,Public,10,69256
0692615T,151,Ecole primaire Anne Frank,Public,10,69256
0692814J,101,Ecole maternelle Andrée Vienot,Public,10,69256
0694168F,151,Ecole primaire privée Nouvel Horizon,Privé,10,69256
0690249W,340,Collège Pierre Valdo,Public,10,69256
0692336P,340,Collège Henri Barbusse,Public,10,69256
0693619J,300,Lycée général et technologique Robert Doisneau,Public,10,69256
0690164D,151,Ecole élémentaire Youri Gagarine B,Public,10,69256
0690504Y,101,Ecole maternelle Frédéric Mistral,Public,10,69256
0690652J,320,Lycée professionnel privé Ateliers d'Apprentissage de l'Industrie,Privé,10,69256
0691822F,151,Ecole élémentaire Anatole France,Public,10,69256
0691869G,101,Ecole maternelle Pablo Neruda,Public,10,69256
0693533R,151,Ecole élémentaire Jean Vilar,Public,10,69256
0693534S,151,Ecole élémentaire Henri Wallon,Public,10,69256
0693575L,101,Ecole maternelle Henri Wallon,Public,10,69256
0694362S,151,Ecole primaire privée Les petits esprits libres,Privé,10,69256
0694368Y,151,Ecole primaire Odette Cartailhac,Public,10,69256
0694409T,151,ECOLE PRIMAIRE KATHERINE JOHNSON,Public,10,69256
0691793Z,340,Collège Jacques Duclos,Public,10,69256
0692167F,101,Ecole maternelle Paul Langevin,Public,10,69256
0693987J,151,Ecole primaire Anton Makarenko,Public,10,69256
0690500U,101,Ecole maternelle Grandclément,Public,10,69256
0691412K,151,Ecole élémentaire Paul Langevin,Public,10,69256
0691823G,101,Ecole maternelle Anatole France,Public,10,69256
0691825J,151,Ecole élémentaire Pablo Neruda,Public,10,69256
0692469J,101,Ecole maternelle Pasteur Martin Luther King B,Public,10,69256
0692496N,101,Ecole maternelle Pasteur Martin Luther King A,Public,10,69256
0693574K,151,Ecole élémentaire Angelina Courcelles,Public,10,69256
0693719T,101,Ecole maternelle Federico Garcia Lorca,Public,10,69256
0694226U,151,Ecole primaire publique René Beauverie,Public,10,69256
0690501V,101,Ecole maternelle Pierre et Marie Curie,Public,10,69256
0693571G,151,Ecole élémentaire Federico Garcia Lorca,Public,10,69256
0693109E,151,Ecole primaire Bernard Pivot,Public,10,69257
0690969D,151,Ecole élémentaire,Public,10,69258
0693900P,101,Ecole maternelle Saint-Exupéry,Public,10,69259
0694460Y,101,Ecole maternelle Louis Pasteur,Public,10,69259
0694461Z,101,Ecole maternelle Moulin à Vent,Public,10,69259
0694462A,101,Ecole maternelle Paul Langevin,Public,10,69259
0691717S,151,Ecole élémentaire Anatole France A,Public,10,69259
0693034Y,151,Ecole primaire Gabriel Péri,Public,10,69259
0693035Z,151,Ecole primaire Joliot Curie,Public,10,69259
0693326R,151,Ecole élémentaire Léo Lagrange,Public,10,69259
0693290B,151,Ecole primaire Pasteur,Public,10,69259
0693901R,151,Ecole primaire Paul Langevin,Public,10,69259
0694259E,151,Ecole primaire Flora Tristan,Public,10,69259
0692717D,306,Lycée polyvalent Jacques Brel,Public,10,69259
0691190U,101,Ecole maternelle Le Charréard,Public,10,69259
0691193X,101,Ecole maternelle Centre,Public,10,69259
0692303D,151,Ecole élémentaire Louis Pergaud B,Public,10,69259
0693156F,151,Ecole élémentaire Max Barel,Public,10,69259
0693435J,101,Ecole maternelle Léo Lagrange,Public,10,69259
0693961F,151,Ecole élémentaire Parilly,Public,10,69259
0690909N,151,Ecole primaire Moulin à Vent,Public,10,69259
0691480J,340,Collège Honoré de Balzac,Public,10,69259
0691730F,340,Collège Paul Eluard,Public,10,69259
0690551Z,340,Collège privé La Xavière,Privé,10,69259
0694463B,101,Ecole maternelle Flora Tristan,Public,10,69259
0690908M,151,Ecole primaire Ernest Renan,Public,10,69259
0692025B,151,Ecole primaire privée La Xavière - Jeanne d'Arc,Privé,10,69259
0692344Y,390,Section d'enseignement général et professionnel adapté du Collège Elsa Triolet,Public,10,69259
0692540L,151,Ecole primaire Georges Lévy,Public,10,69259
0693021J,101,Ecole maternelle Henri Wallon,Public,10,69259
0693170W,151,Ecole élémentaire Henri Wallon,Public,10,69259
0693428B,151,Ecole élémentaire Le Charréard,Public,10,69259
0693732G,151,Ecole élémentaire Jean Moulin,Public,10,69259
0694302B,101,Ecole maternelle publique Parilly,Public,10,69259
0694344X,340,Ecole secondaire privée La Maison d'Arqam,Privé,10,69259
0692418D,320,Lycée professionnel Marc Seguin,Public,10,69259
0693988K,101,Ecole maternelle Anatole France,Public,10,69259
0694210B,334,Section d'enseignement professionnel du Lycée polyvalent Jacques Brel,Public,10,69259
0690094C,340,Collège Jules Michelet,Public,10,69259
0690104N,300,Lycée général et technologique Marcel Sembat,Public,10,69259
0692343X,340,Collège Elsa Triolet,Public,10,69259
0691719U,151,Ecole élémentaire Anatole France B,Public,10,69259
0691800G,151,Ecole primaire Louis Pergaud A,Public,10,69259
0690093B,320,"Lycée professionnel Hélène Boucher - Lycée des métiers de la restauration, de la proprete et de l'environnement",Public,10,69259
0691799F,340,Collège Louis Aragon,Public,10,69259
0692519N,390,Section d'enseignement général et professionnel adapté du Collège Louis Aragon,Public,10,69259
0693514V,151,Ecole élémentaire Centre,Public,10,69259
0694303C,101,Ecole maternelle publique Max Barel,Public,10,69259
0690163C,151,Ecole élémentaire Saint-Exupéry,Public,10,69259
0691081A,101,Ecole maternelle Jean Moulin,Public,10,69259
0691186P,101,Ecole maternelle Jules Guesde,Public,10,69259
0692842P,101,Ecole maternelle Clos Verger,Public,10,69259
0692882H,151,Ecole élémentaire Jules Guesde,Public,10,69259
0693852M,151,Ecole primaire Charles Perrault,Public,10,69259
0694218K,151,Ecole primaire privée La Maison d'Arqam,Privé,10,69259
0693018F,151,Ecole élémentaire Robert Baranne,Public,10,69260
0691791X,101,Ecole maternelle Robert Baranne,Public,10,69260
0692060P,151,Ecole primaire privée Notre Dame,Privé,10,69260
0691362F,151,Ecole primaire Les Milottiers,Public,10,69263
0690099H,340,Collège Jean Moulin,Public,10,69264
0693163N,151,Ecole primaire Jean Bonthoux,Public,10,69264
0693458J,151,Ecole élémentaire Armand Chouffet,Public,10,69264
0691199D,101,Ecole maternelle Armand Chouffet,Public,10,69264
0690097F,306,"Lycée polyvalent Claude Bernard - Lycée des métiers de la vente, des services et du commerce",Public,10,69264
0691864B,101,Ecole maternelle Condorcet,Public,10,69264
0693047M,390,Section d'enseignement général et professionnel adapté du Collège Jean Moulin,Public,10,69264
0693375U,320,Lycée professionnel privé Notre Dame,Privé,10,69264
0693770Y,334,Section d'enseignement professionnel du Lycée polyvalent Claude Bernard,Public,10,69264
0693857T,334,Section d'enseignement professionnel du Lycée polyvalent Louis Armand,Public,10,69264
0693972T,151,Ecole primaire privée Saint Pierre - Les Remparts,Privé,10,69264
0694244N,151,Ecole primaire privée Les Sarments,Privé,10,69264
0691124X,151,Ecole primaire  Monnet Rolland,Public,10,69264
0692944A,340,Collège privé Notre Dame de Mongré,Privé,10,69264
0693110F,151,Ecole primaire Lamartine,Public,10,69264
0693389J,151,Ecole élémentaire Ferdinand Buisson,Public,10,69264
0693586Y,151,Ecole élémentaire Jean Macé,Public,10,69264
0691125Y,151,Ecole élémentaire Jean Zay,Public,10,69264
0691198C,101,Ecole maternelle Paul Eluard,Public,10,69264
0692043W,151,Ecole primaire privée Notre Dame,Privé,10,69264
0692976K,151,Ecole primaire Albert Camus,Public,10,69264
0694088U,320,Ecole privée Silvya Terrade - Villefranche-sur-Saône,Privé,10,69264
0694375F,151,Ecole élémentaire privée La Plume Bleue,Privé,10,69264
0691644M,306,Lycée polyvalent Louis Armand,Public,10,69264
0691645N,340,Collège Faubert,Public,10,69264
0691790W,151,Ecole primaire Jacques Prévert,Public,10,69264
0692861K,151,Ecole primaire Pierre Montet,Public,10,69264
0692699J,340,Collège Claude Bernard,Public,10,69264
0690553B,301,Lycée technologique privé Notre Dame,Privé,10,69264
0691123W,151,Ecole élémentaire Claudel-Dumontet,Public,10,69264
0691195Z,101,Ecole maternelle Françoise Dolto,Public,10,69264
0692046Z,151,Ecole primaire privée Cours Perrier,Privé,10,69264
0693464R,101,Ecole maternelle Paul Fort,Public,10,69264
0690552A,302,Lycée général privé Notre Dame de Mongré,Privé,10,69264
0691196A,101,Ecole maternelle Anne de Beaujeu,Public,10,69264
0692040T,151,Ecole primaire privée Notre Dame de Mongré,Privé,10,69264
0690884L,151,Ecole primaire,Public,10,69265
0692156U,390,Section d'enseignement général et professionnel adapté du Collège des Gratte-Ciel Môrice Leroux,Public,10,69266
0690103M,306,Lycée polyvalent Frédéric Fays - Lycée des métiers des techniques de conception et de production,Public,10,69266
0690132U,300,Lycée général et technologique Pierre Brossolette,Public,10,69266
0690280E,340,Collège Les Iris,Public,10,69266
0691478G,340,Collège Jean Macé,Public,10,69266
0692337R,340,Collège Lamartine,Public,10,69266
0694325B,332,L'école digitale et numérique Eden School,Privé,10,69266
0690162B,151,Ecole élémentaire Louis Armand,Public,10,69266
0691204J,101,Ecole maternelle Berthelot,Public,10,69266
0691205K,101,Ecole maternelle Jean Moulin,Public,10,69266
0691206L,101,Ecole maternelle Lakanal,Public,10,69266
0691208N,101,Ecole maternelle Descartes,Public,10,69266
0691214V,101,Ecole maternelle Jean Jaurès,Public,10,69266
0691216X,101,Ecole maternelle Antonin Perrin,Public,10,69266
0692609L,101,Ecole maternelle Jacques Prévert,Public,10,69266
0692847V,101,Ecole maternelle Saint-Exupéry,Public,10,69266
0693456G,151,Ecole élémentaire Jean Moulin,Public,10,69266
0693512T,151,Ecole élémentaire Château Gaillard,Public,10,69266
0693563Y,151,Ecole élémentaire Saint-Exupéry,Public,10,69266
0694066V,302,Lycée général privé Beth Hanna,Privé,10,69266
0694158V,151,Ecole primaire privée EL Qarni,Privé,10,69266
0690378L,151,Ecole élémentaire Lakanal,Public,10,69266
0691132F,151,Ecole élémentaire Edouard Herriot,Public,10,69266
0691712L,101,Ecole maternelle Albert Camus,Public,10,69266
0692853B,151,Ecole élémentaire Jules Ferry,Public,10,69266
0692978M,151,Ecole élémentaire Léon Jouhaux,Public,10,69266
0693033X,151,Ecole élémentaire Antonin Perrin,Public,10,69266
0693292D,151,Ecole élémentaire Descartes,Public,10,69266
0693394P,151,Ecole élémentaire Jules Guesde,Public,10,69266
0693486P,390,Section d'enseignement général et professionnel adapté du Collège privé Mère Térésa,Privé,10,69266
0693724Y,151,Ecole élémentaire Anatole France,Public,10,69266
0693738N,151,Ecole élémentaire Berthelot,Public,10,69266
0694336N,151,Ecole primaire privée Horizons,Privé,10,69266
0694345Y,340,Collège privé Hatikva,Privé,10,69266
0694439A,151,ECOLE ELEMENTAIRE PRIVEE CAMELEON,Privé,10,69266
0691664J,340,Collège Jean Jaurès,Public,10,69266
0692155T,340,Collège des Gratte-Ciel Môrice Leroux,Public,10,69266
0692390Y,370,Etablissement régional d'enseignement adapté Cité Scolaire René Pellet - Lycée des métiers du tertiaire et de l'artisanat d'art,Public,10,69266
0694296V,340,Collège Simone Lagrange,Public,10,69266
0690106R,334,Section d'enseignement professionnel du Lycée polyvalent Frédéric Fays,Public,10,69266
0690599B,340,Collège privé Juif de Lyon,Privé,10,69266
0691135J,101,Ecole maternelle Lazare Goujon,Public,10,69266
0691202G,101,Ecole maternelle Croix Luizet,Public,10,69266
0691203H,101,Ecole maternelle Jules Ferry,Public,10,69266
0691211S,101,Ecole maternelle Jules Guesde,Public,10,69266
0692133U,151,Ecole primaire privée des Charpennes,Privé,10,69266
0692144F,151,Ecole primaire privée Na'Halat Moshey,Privé,10,69266
0692945B,340,Collège privé Immaculée-Conception,Privé,10,69266
0693042G,151,Ecole élémentaire Louis Pasteur,Public,10,69266
0693084C,151,Ecole élémentaire Jean Zay,Public,10,69266
0693145U,101,Ecole maternelle François Truffaut,Public,10,69266
0693408E,151,Ecole élémentaire Emile Zola,Public,10,69266
0693769X,302,Lycée général privé Juif de Lyon,Privé,10,69266
0693128A,390,Section d'enseignement général et professionnel adapté du Collège Louis Jouvet,Public,10,69266
0692131S,151,Ecole primaire privée Sainte Thérèse - L'Espérance,Privé,10,69266
0690107S,320,Lycée professionnel Alfred de Musset - Lycée des métiers de la logistique et du transport - Lycée des métiers de la maintenance industrielle,Public,10,69266
0694331H,151,Ecole primaire publique Simone Veil,Public,10,69266
0693093M,340,Collège du Tonkin,Public,10,69266
0693491V,340,Collège privé Beth Menahem,Privé,10,69266
0694356K,340,Ecole secondaire privée Horizons,Privé,10,69266
0690109U,320,Lycée professionnel Marie Curie - Lycée des métiers du commerce et du service à la personne,Public,10,69266
0690047B,320,Lycée professionnel Magenta - Lycée des métiers des services administratifs,Public,10,69266
0691675W,340,Collège Louis Jouvet,Public,10,69266
0694354H,340,Collège privé Montessori de Lyon,Privé,10,69266
0690626F,340,Collège privé Mère Térésa,Privé,10,69266
0691209P,101,Ecole maternelle Ernest Renan A,Public,10,69266
0691210R,101,Ecole maternelle Anatole France,Public,10,69266
0691217Y,101,Ecole maternelle Château Gaillard,Public,10,69266
0691218Z,101,Ecole maternelle Jean Zay,Public,10,69266
0691665K,390,Section d'enseignement général et professionnel adapté du Collège Jean Jaurès,Public,10,69266
0693245C,151,Ecole élémentaire Albert Camus,Public,10,69266
0693291C,151,Ecole élémentaire Jean Jaurès,Public,10,69266
0693303R,151,Ecole élémentaire Nigritelle Noire,Public,10,69266
0693305T,151,Ecole primaire privée Beth Menahem,Privé,10,69266
0693634A,101,Ecole maternelle Louis Armand,Public,10,69266
0693974V,320,Ecole professionnelle privée Studio M,Privé,10,69266
0694180U,151,Ecole primaire privée Hatikva,Privé,10,69266
0690373F,151,Ecole primaire Ernest Renan B,Public,10,69266
0690382R,151,Ecole élémentaire Ernest Renan A,Public,10,69266
0690554C,302,Lycée général privé Immaculée-Conception,Privé,10,69266
0691207M,101,Ecole maternelle Emile Zola,Public,10,69266
0691213U,101,Ecole maternelle Edouard Herriot,Public,10,69266
0691215W,101,Ecole maternelle Léon Jouhaux,Public,10,69266
0692130R,151,Ecole primaire privée Immaculée-Conception,Privé,10,69266
0692132T,151,Ecole primaire privée La Nativité,Privé,10,69266
0693198B,151,Ecole élémentaire Lazare Goujon,Public,10,69266
0693676W,151,Ecole élémentaire Croix Luizet,Public,10,69266
0693753E,101,Ecole maternelle Louis Pasteur,Public,10,69266
0694260F,151,Ecole primaire Rosa Parks,Public,10,69266
0694271T,101,Ecole maternelle privée Montessori,Privé,10,69266
0694301A,101,Ecole maternelle publique,Public,10,69266
0692708U,380,Maison Familiale Rurale de Villié-Morgon,Privé,10,69267
0690117C,340,Collège Jean Claude Ruet,Public,10,69267
0692755V,151,Ecole élémentaire Baudelaire,Public,10,69267
0694129N,151,Ecole élémentaire privée La Providence,Privé,10,69267
0693233P,101,Ecole maternelle Baudelaire,Public,10,69267
0692154S,151,Ecole primaire privée Louis Querbes,Privé,10,69268
0690624D,340,Collège privé Louis Querbès,Privé,10,69268
0693964J,151,Ecole primaire Girard Desargues,Public,10,69268
0690756X,151,Ecole primaire Du Ronzey,Public,10,69269
0692728R,101,Ecole maternelle Marlène Jobert,Public,10,69270
0692774R,151,Ecole élémentaire Les Clémentières,Public,10,69270
0693243A,340,Collège privé La Xavière,Privé,10,69270
0691614E,340,Collège Léonard de Vinci,Public,10,69271
0693383C,151,Ecole élémentaire Le Chatenay,Public,10,69271
0692621Z,151,Ecole primaire Les Tarentelles,Public,10,69271
0692821S,151,Ecole élémentaire Louis Pradel,Public,10,69271
0693379Y,101,Ecole maternelle Le Chatenay,Public,10,69271
0691873L,101,Ecole maternelle Louis Pergaud,Public,10,69271
0692730T,151,Ecole élémentaire Louis Pergaud,Public,10,69271
0692731U,101,Ecole maternelle Louis Pradel,Public,10,69271
0693092L,340,Collège Hector Berlioz,Public,10,69272
0692594V,151,Ecole primaire Des Bonnières,Public,10,69272
0693262W,151,Ecole élémentaire Des Brosses,Public,10,69272
0692898A,340,Collège René Cassin,Public,10,69273
0693027R,151,Ecole primaire Jean Jaurès,Public,10,69273
0693898M,151,Ecole primaire Jacques Prévert,Public,10,69273
0693794Z,151,Ecole primaire Marie Curie,Public,10,69273
0694185Z,340,Collège Privé Al Kindi,Privé,10,69275
0693946P,151,Ecole primaire Les Sablons Les Marais,Public,10,69275
0693559U,151,Ecole primaire La Soie,Public,10,69275
0694145F,151,Ecole élémentaire privée Al Kindi,Privé,10,69275
0694464C,151,Ecole primaire Emile Bertrand,Public,10,69275
0691495A,340,Collège Maryse Bastié,Public,10,69275
0692800U,306,Lycée polyvalent Charlie Chaplin,Public,10,69275
0691649T,340,Collège privé Jeanne d'Arc,Privé,10,69275
0692158W,390,Section d'enseignement général et professionnel adapté du Collège Georges Brassens,Public,10,69275
0692175P,151,Ecole primaire privée Jeanne d'Arc,Privé,10,69275
0692620Y,151,Ecole primaire Le Prainet 2,Public,10,69275
0692157V,340,Collège Georges Brassens,Public,10,69275
0694086S,300,Lycée général et technologique privé Al Kindi,Privé,10,69275
0693471Y,151,Ecole élémentaire Jean Jaurès,Public,10,69275
0693656Z,151,Ecole primaire Beauregard,Public,10,69275
0693948S,151,Ecole primaire La Berthaudière,Public,10,69275
0694095B,334,Section d'enseignement professionnel du Lycée polyvalent Charlie Chaplin,Public,10,69275
0691601R,151,Ecole primaire Charpieu,Public,10,69275
0693516X,101,Ecole maternelle Jean Jaurès,Public,10,69275
0693979A,151,Ecole primaire Edouard Herriot Le Prainet 1,Public,10,69275
0694379K,151,Ecole primaire privée Aile,Privé,10,69275
0692520P,340,Collège Frédéric Mistral,Public,10,69276
0692177S,151,Ecole primaire privée Saint Roch,Privé,10,69276
0693899N,151,Ecole primaire Georges Brassens,Public,10,69276
0694080K,151,Ecole primaire Les Grandes Terres,Public,10,69276
0691585Y,151,Ecole primaire La Tour,Public,10,69276
0693409F,151,Ecole primaire Les Géraniums,Public,10,69276
0691588B,151,Ecole primaire du Plateau,Public,10,69276
0693038C,101,Ecole maternelle Am-Stram-Gram -Groupe scolaire Jean d'Azieu,Public,10,69277
0691579S,151,Ecole élémentaire Jean d'Azieu,Public,10,69277
0691580T,151,Ecole primaire Joanny Collomb,Public,10,69277
0693626S,151,Ecole primaire Vurey,Public,10,69277
0693331W,340,Collège Louis Leprince Ringuet,Public,10,69277
0691650U,340,Collège privé Jeanne d'Arc,Privé,10,69277
0692328F,151,Ecole primaire privée Jeanne d'Arc,Privé,10,69277
0693257R,151,Ecole primaire Anne Frank,Public,10,69277
0691628V,151,Ecole élémentaire Jacques-Yves Cousteau,Public,10,69278
0693639F,101,Ecole maternelle La Pibole,Public,10,69278
0693028S,151,Ecole élémentaire Paul Claudel,Public,10,69279
0692775S,151,Ecole élémentaire Raymond Aron,Public,10,69279
0692905H,101,Ecole maternelle Joseph Fontanet,Public,10,69279
0693039D,101,Ecole maternelle Paul Claudel,Public,10,69279
0693981C,151,Ecole primaire Louis Pergaud,Public,10,69280
0692970D,101,Ecole maternelle,Public,10,69281
0693043H,151,Ecole élémentaire,Public,10,69281
0692352G,390,Section d'enseignement général et professionnel adapté du Collège Evariste Galois,Public,10,69282
0693570F,151,Ecole élémentaire Marcel Pagnol,Public,10,69282
0692335N,340,Collège Evariste Galois,Public,10,69282
0692704P,340,Collège Olivier de Serres,Public,10,69282
0694273V,151,Ecole primaire privée La Voie lactée,Privé,10,69282
0691571H,151,Ecole primaire Condorcet,Public,10,69282
0693338D,151,Ecole primaire René Cassin,Public,10,69282
0691668N,340,Collège Les Servizières,Public,10,69282
0691563Z,151,Ecole primaire Les Calabres,Public,10,69282
0693958C,151,Ecole primaire Jacques Prévert,Public,10,69282
0694459X,101,Ecole maternelle Le Carreau,Public,10,69282
0693843C,151,Ecole primaire Le Carreau,Public,10,69282
0694313N,340,Ecole secondaire privée La Voie Lactée,Privé,10,69282
0691570G,151,Ecole élémentaire Grand Large,Public,10,69282
0692178T,151,Ecole primaire privée Sacré-Coeur,Privé,10,69282
0692899B,151,Ecole primaire Jules Ferry,Public,10,69282
0693776E,101,Ecole maternelle Marcel Pagnol,Public,10,69282
0693463P,101,Ecole maternelle Germain Fumeux,Public,10,69283
0691705D,101,Ecole maternelle Joseph Sibuet,Public,10,69283
0693472Z,151,Ecole primaire Joliot-Curie,Public,10,69283
0692579D,340,Collège Martin Luther King,Public,10,69283
0692487D,101,Ecole maternelle Louis Pasteur,Public,10,69283
0692580E,390,Section d'enseignement général et professionnel adapté du Collège Martin Luther King,Public,10,69283
0692465E,151,Ecole élémentaire Louis Pasteur,Public,10,69283
0693426Z,151,Ecole élémentaire Joseph Sibuet,Public,10,69283
0693466T,151,Ecole élémentaire Germain Fumeux,Public,10,69283
0691629W,151,Ecole élémentaire Louis Guillemot,Public,10,69284
0693254M,101,Ecole maternelle Pep Neyraud,Public,10,69284
0693040E,101,Ecole maternelle Charles Perrault,Public,10,69285
0691554P,151,Ecole élémentaire Jean de La Fontaine,Public,10,69285
0693736L,151,Ecole élémentaire Les Allagniers,Public,10,69286
0691680B,320,Lycée professionnel privé Saint Charles - Lycée des métiers des systèmes électroniques et du commerce,Privé,10,69286
0693531N,151,Ecole élémentaire La Velette,Public,10,69286
0693603S,101,Ecole maternelle La Velette,Public,10,69286
0693754F,101,Ecole maternelle Les Charmilles,Public,10,69286
0693826J,101,Ecole maternelle Le Mont Blanc,Public,10,69286
0694197M,300,Lycée général et technologique privé Saint Charles,Privé,10,69286
0691622N,151,Ecole élémentaire Castellane,Public,10,69286
0691634B,101,Ecole maternelle Paul Chevallier,Public,10,69286
0692182X,151,Ecole primaire privée Saint Charles,Privé,10,69286
0692300A,151,Ecole primaire Vancia,Public,10,69286
0691626T,320,Lycée professionnel Georges Lamarque - Lycée des métiers des arts et techniques du bois et de la tapisserie d'ameublement,Public,10,69286
0691620L,101,Ecole maternelle Cité Castellane,Public,10,69286
0691651V,340,Collège privé Saint Charles,Privé,10,69286
0692869U,151,Ecole élémentaire Paul Chevallier,Public,10,69286
0693431E,151,Ecole élémentaire Le Mont Blanc,Public,10,69286
0692159X,340,Collège Paul-Emile Victor,Public,10,69286
0692518M,334,Section d'enseignement professionnel du Lycée polyvalent Albert Camus,Public,10,69286
0691498D,340,Collège Maria Casarès,Public,10,69286
0692517L,306,Lycée polyvalent Albert Camus,Public,10,69286
0691621M,151,Ecole primaire Canellas,Public,10,69286
0693470X,151,Ecole élémentaire Les Semailles,Public,10,69286
0693569E,151,Ecole élémentaire Les Charmilles,Public,10,69286
0693717R,101,Ecole maternelle Les Semailles,Public,10,69286
0693755G,101,Ecole maternelle Les Allagniers,Public,10,69286
0691619K,151,Ecole primaire Les Brosses,Public,10,69286
0692161Z,390,Section d'enseignement général et professionnel adapté du Collège Paul-Emile Victor,Public,10,69286
0692473N,151,Ecole élémentaire Vercors,Public,10,69287
0692404N,101,Ecole maternelle Vercors,Public,10,69287
0693185M,101,Ecole maternelle Le Chat Perché,Public,10,69287
0693187P,151,Ecole élémentaire Le Chat Perché,Public,10,69287
0692865P,340,Collège Louis Lachenal,Public,10,69288
0692534E,151,Ecole élémentaire Vincent d'Indy,Public,10,69288
0692535F,101,Ecole maternelle Le Bois Joli,Public,10,69288
0692490G,101,Ecole maternelle Louise Michel,Public,10,69289
0694227V,340,Collège Charles de Gaulle,Public,10,69289
0692474P,151,Ecole élémentaire René Cassin,Public,10,69289
0694407R,390,Section d'enseignement général et professionnel adapté du Collège Simone Veill,Public,10,69290
0693912C,151,Ecole primaire Berliet,Public,10,69290
0691532R,151,Ecole élémentaire Jean Macé,Public,10,69290
0691541A,101,Ecole maternelle Edouard Herriot,Public,10,69290
0692752S,151,Ecole primaire Pablo Neruda,Public,10,69290
0693317F,151,Ecole primaire Hector Berlioz,Public,10,69290
0690167G,151,Ecole élémentaire  Simone Signoret,Public,10,69290
0691540Z,101,Ecole maternelle Jules Ferry,Public,10,69290
0692162A,390,Section d'enseignement général et professionnel adapté du Collège Gérard Philipe,Public,10,69290
0692475R,151,Ecole primaire Mi Plaine,Public,10,69290
0692614S,151,Ecole primaire Plaine de Saythe,Public,10,69290
0693737M,151,Ecole élémentaire Jules Ferry,Public,10,69290
0693850K,151,Ecole primaire Les Marendiers,Public,10,69290
0694214F,151,Ecole primaire privée La Plume,Privé,10,69290
0691497C,340,Collège Colette,Public,10,69290
0693478F,300,Lycée général et technologique Condorcet,Public,10,69290
0690170K,151,Ecole primaire François Mansart,Public,10,69290
0691820D,151,Ecole primaire Honoré de Balzac,Public,10,69290
0692389X,101,Ecole maternelle Les Garennes Simone Signoret,Public,10,69290
0693260U,151,Ecole primaire privée Jeanne d'Arc,Privé,10,69290
