numero_uai,name_entity,Secteur,id_type,code_academy,id_town
0010994A,Ecole maternelle Les Vertes Campagnes,Public,101,10,1173
0011012V,Section d'enseignement général et professionnel adapté du Collège Georges Charpak,Public,390,10,1173
0011426V,Collège privé Saint Joseph,Privé,340,10,1173
0011038Y,Ecole maternelle Parozet,Public,101,10,1173
0011393J,Ecole élémentaire privée Saint-Joseph,Privé,151,10,1173
0010830X,Ecole primaire privée Jeanne d'Arc,Privé,151,10,1173
0010128J,Ecole maternelle,Public,101,10,1173
0010992Y,Ecole élémentaire,Public,151,10,1173
0011262S,Ecole élémentaire Parozet,Public,151,10,1173
0010088R,Collège privé Jeanne d'Arc,Privé,340,10,1173
0010993Z,Ecole élémentaire Les Vertes Campagnes,Public,151,10,1173
0010024W,Collège Georges Charpak,Public,340,10,1173
0010737W,Ecole primaire,Public,151,10,1175
0010831Y,Ecole primaire privée,Privé,151,10,1179
0011345G,Ecole élémentaire publique,Public,151,10,1179
0011392H,ECOLE MATERNELLE PRIVEE LES TOURNESOLS,Privé,151,10,1180
0010171F,Ecole primaire,Public,151,10,1181
0010832Z,Ecole primaire privée,Privé,151,10,1183
0010344U,Ecole primaire,Public,151,10,1183
0010752M,Ecole élémentaire,Public,151,10,1184
0010205T,Ecole primaire,Public,151,10,1185
0010207V,Ecole primaire,Public,151,10,1185
0011294B,Ecole technique du Bois,Privé,320,10,1185
0011435E,Ecole primaire privée Les Opportuns,Privé,151,10,1185
0010942U,Ecole élémentaire,Public,151,10,1185
0010025X,Collège Paul Sixdenier,Public,340,10,1185
0010233Y,Ecole maternelle Centre,Public,101,10,1185
0010409P,Ecole primaire,Public,151,10,1187
0010345V,Ecole primaire,Public,151,10,1188
0010961P,Ecole primaire des Balmettes,Public,151,10,1189
0010410R,Ecole élémentaire,Public,151,10,1191
0010172G,Ecole primaire,Public,151,10,1192
0011136E,Ecole maternelle Champ Bouvier,Public,101,10,1194
0011247A,Ecole primaire Mairie,Public,151,10,1194
0011248B,Ecole élémentaire Champ Bouvier,Public,151,10,1194
0011193S,Collège Léon-Marie Fournet,Public,340,10,1194
0011195U,Section d'enseignement général et professionnel adapté du Collège Léon-Marie Fournet,Public,390,10,1194
0010753N,Ecole primaire,Public,151,10,1195
0011009S,Ecole primaire,Public,151,10,1196
0010550T,Ecole primaire,Public,151,10,1197
0010516F,Ecole élémentaire,Public,151,10,1198
0010834B,Ecole primaire privée Saint Joseph,Privé,151,10,1199
0010943V,Ecole primaire Charles Juliet,Public,151,10,1199
0010652D,Ecole primaire,Public,151,10,1200
0010797L,Ecole maternelle Les Tournelles,Public,101,10,1202
0011031R,Ecole maternelle L'Etraz,Public,101,10,1202
0010026Y,Collège Paul Claudel,Public,340,10,1202
0010466B,Ecole élémentaire Les Charmettes,Public,151,10,1202
0010836D,Ecole primaire privée Jeanne d'Arc,Privé,151,10,1202
0010467C,Ecole maternelle Centre,Public,101,10,1202
0010465A,Ecole élémentaire du Vieux Château,Public,151,10,1202
0010339N,Ecole primaire,Public,151,10,1203
0010155N,Ecole primaire,Public,151,10,1204
0010411S,Ecole maternelle,Public,101,10,1206
0011309T,Ecole primaire,Public,151,10,1209
0010106K,Ecole élémentaire,Public,151,10,1210
0010762Y,Ecole primaire,Public,151,10,1211
0010305B,ECOLE MATERNELLE PUBLIQUE,Public,101,10,1212
0011300H,Collège de la Plaine de l'Ain,Public,340,10,1213
0011099P,ECOLE DU MUGUET,Public,151,10,1213
0010487Z,Ecole primaire,Public,151,10,1216
0010517G,Ecole primaire,Public,151,10,1219
0011030P,Ecole élémentaire,Public,151,10,1224
0011029N,Ecole maternelle,Public,101,10,1224
0010149G,Ecole primaire,Public,151,10,1228
0010720C,Ecole primaire,Public,151,10,1229
0010306C,Ecole élémentaire,Public,151,10,1230
0011346H,ECOLE PRIMAIRE PUBLIQUE,Public,151,10,1231
0010837E,Ecole primaire privée Saint Joseph,Privé,151,10,1231
0010838F,Ecole primaire privée Saint Joseph,Privé,151,10,1232
0010696B,Ecole primaire,Public,151,10,1232
0010089S,Collège privé Saint Pierre,Privé,340,10,1232
0010263F,Ecole primaire,Public,151,10,1235
0011200Z,Ecole secondaire privée Saint Jean Bosco,Privé,340,10,1235
0011199Y,Ecole primaire privée Saint Jean Bosco,Privé,151,10,1235
0011169R,Ecole primaire,Public,151,10,1236
0010139W,ECOLE ELEMENTAIRE PUBLIQUE,Public,151,10,1237
0011027L,Ecole maternelle,Public,101,10,1237
0010250S,Ecole primaire,Public,151,10,1238
0010620U,Ecole primaire,Public,151,10,1239
0011147S,Ecole primaire,Public,151,10,1240
0010662P,Ecole primaire,Public,151,10,1241
0010433R,Ecole primaire,Public,151,10,1243
0010521L,Ecole élémentaire Le Ménel,Public,151,10,1244
0011245Y,Ecole primaire,Public,101,10,1244
0010041P,Collège Vaugelas,Public,340,10,1244
0010944W,Ecole maternelle Pauline Kergomard,Public,101,10,1244
0010840H,Ecole primaire privée Sainte Blandine-St Jean de Bosco,Privé,151,10,1244
0010520K,Ecole élémentaire Champ de Foire,Public,151,10,1244
0010054D,Section d'enseignement général et professionnel adapté du Collège Vaugelas,Public,390,10,1244
0011180C,Ecole maternelle Le Ménel,Public,101,10,1244
0011217T,Ecole élémentaire La Bovagne,Public,151,10,1244
0011201A,Ecole primaire,Public,151,10,1245
0011132A,Ecole élémentaire,Public,151,10,1246
0011096L,Ecole maternelle,Public,101,10,1246
0010138V,Ecole Primaire,Public,151,10,1247
0010251T,Ecole primaire,Public,151,10,1248
0011102T,Section d'enseignement général et professionnel adapté du Collège Anne Frank,Public,390,10,1249
0010280Z,Ecole primaire Jean de La Fontaine,Public,151,10,1249
0011151W,Collège privé Saint Joseph,Privé,340,10,1249
0010968X,Ecole maternelle Henri Deschamps,Public,101,10,1249
0010281A,Ecole primaire,Public,151,10,1249
0010967W,Ecole élémentaire Henri Deschamps,Public,151,10,1249
0010814E,Lycée professionnel privé Saint Joseph,Privé,320,10,1249
0010075B,Lycée général et technologique privé Saint Joseph,Privé,300,10,1249
0011028M,Ecole primaire Groupe scolaire du Centre,Public,151,10,1249
0010841J,Ecole primaire privée Saint Joseph,Privé,151,10,1249
0010964T,Collège Anne Frank,Public,340,10,1249
0010059J,"Lycée d'enseignement général, technologique et professionnel agricole de Cibeins-Miserieux",Public,307,10,1250
0010252U,Ecole primaire,Public,151,10,1250
0010346W,Ecole primaire,Public,151,10,1252
0010763Z,Ecole primaire,Public,151,10,1254
0011349L,Ecole primaire publique,Public,151,10,1255
0010600X,Ecole primaire,Public,151,10,1257
0010347X,Ecole primaire,Public,151,10,1258
0011415H,Collège du Val de Saône,Public,340,10,1258
0010764A,Ecole élémentaire,Public,151,10,1259
0010525R,Ecole élémentaire,Public,151,10,1260
0010264G,Ecole primaire,Public,151,10,1261
0010494G,Ecole Maternelle,Public,101,10,1262
0010842K,Ecole primaire privée Saint Vincent de Paul,Privé,151,10,1262
0010491D,Ecole élémentaire Alphonse Daudet,Public,151,10,1262
0010492E,Ecole primaire Saint-Exupéry,Public,151,10,1262
0010796K,Collège Emile Cizain,Public,340,10,1262
0011170S,Maison Familiale Rurale de la Saulsaie - Montluel,Privé,380,10,1262
0011361Z,Maison Familiale Rurale de la Dombes - Montluel,Privé,380,10,1262
0010843L,Ecole primaire privée Saint Joseph,Privé,151,10,1263
0011114F,Ecole élémentaire,Public,151,10,1263
0011115G,Ecole maternelle,Public,101,10,1263
0010765B,Ecole maternelle,Public,101,10,1264
0011325K,Collège Théodore Rosset,Public,340,10,1265
0010152K,Ecole maternelle,Public,101,10,1265
0010153L,Ecole maternelle Les Tilleuls,Public,101,10,1265
0011124S,Ecole élémentaire,Public,151,10,1265
0010703J,Ecole élémentaire,Public,151,10,1266
0010895T,Collège,Public,340,10,1266
0010888K,Ecole maternelle,Public,101,10,1266
0010175K,Ecole primaire,Public,151,10,1267
0010844M,Ecole primaire privée Sainte Thérèse,Privé,151,10,1269
0011251E,Ecole primaire,Public,151,10,1269
0011068F,Collège Xavier Bichat,Public,340,10,1269
0010142Z,Ecole maternelle,Public,101,10,1269
0011280L,Section d'enseignement professionnel du Lycée polyvalent Xavier Bichat,Public,334,10,1269
0011057U,Lycée agricole privé de l'Ain - site de Nantua,Privé,320,10,1269
0010032E,Lycée polyvalent Xavier Bichat,Public,306,10,1269
0011042C,Ecole primaire,Public,151,10,1272
0010945X,Ecole primaire,Public,151,10,1273
0010154M,Ecole primaire,Public,151,10,1274
0011128W,Ecole primaire Pierre Racine,Public,151,10,1275
0010507W,Ecole primaire Victor Duruy,Public,151,10,1276
0010112S,Ecole primaire,Public,151,10,1281
0011412E,Villard-Tacon,Public,151,10,1281
0010412T,Ecole primaire,Public,151,10,1282
0010158S,Ecole primaire,Public,151,10,1283
0011109A,Ecole maternelle L'Eglisette,Public,101,10,1283
0011110B,Ecole primaire L' Eglisette,Public,151,10,1283
0010157R,Ecole maternelle Sud,Public,101,10,1283
0010184V,Ecole maternelle Pasteur,Public,101,10,1283
0010800P,Ecole maternelle Paul Rivet,Public,101,10,1283
0010092V,Collège privé Saint Joseph,Privé,340,10,1283
0010186X,Ecole maternelle Daudet Pagnol,Public,101,10,1283
0010802S,Collège Ampère,Public,340,10,1283
0011281M,Section d'enseignement professionnel du Lycée polyvalent Paul Painlevé,Public,334,10,1283
0010182T,Ecole élémentaire Pasteur Nord,Public,151,10,1283
0010183U,Ecole élémentaire Pasteur Sud,Public,151,10,1283
0010187Y,Ecole maternelle Simone Veil,Public,101,10,1283
0010181S,Ecole primaire La Victoire,Public,151,10,1283
0010035H,Collège Louis Lumière,Public,340,10,1283
0010846P,Ecole primaire privée Saint Joseph,Privé,151,10,1283
0010180R,Ecole élémentaire Jean Moulin,Public,151,10,1283
0010188Z,Ecole maternelle Centre,Public,101,10,1283
0010806W,Section d'enseignement général et professionnel adapté du Collège Ampère,Public,390,10,1283
0011264U,Ecole élémentaire La Forge,Public,151,10,1283
0010141Y,Ecole primaire,Public,151,10,1283
0010891N,Ecole maternelle La Forge,Public,101,10,1283
0011025J,Ecole maternelle Louis Armand,Public,101,10,1283
0011026K,Ecole élémentaire Louis Armand,Public,151,10,1283
0010034G,Lycée polyvalent Paul Painlevé,Public,306,10,1283
0010738X,Ecole élémentaire,Public,151,10,1284
0010255X,Ecole primaire,Public,151,10,1285
0011146R,Ecole primaire publique de Parves et Nattages,Public,151,10,1286
0011388D,Collège le Paruthiol,Public,340,10,1288
0011298F,Ecole primaire,Public,151,10,1288
0010963S,Section d'enseignement général et professionnel adapté du Collège Les Côtes,Public,390,10,1289
0010938P,Collège Les Côtes,Public,340,10,1289
0011073L,Maison Familiale Rurale La Vernée - Péronnas,Privé,380,10,1289
0011273D,Ecole maternelle Janine Chabin,Public,101,10,1289
0011252F,Ecole élémentaire Les Erables,Public,151,10,1289
0011410C,Ecole élémentaire privée de l'Abcdaire,Privé,151,10,1290
0010527T,Ecole élémentaire,Public,151,10,1290
0010312J,Ecole primaire,Public,151,10,1291
0010929E,Ecole primaire,Public,151,10,1294
0010350A,Ecole élémentaire,Public,151,10,1295
0010528U,ECOLE MATERNELLE PUBLIQUE,Public,101,10,1297
0010460V,Ecole élémentaire,Public,151,10,1299
0010947Z,Ecole maternelle,Public,101,10,1301
0010946Y,Ecole élémentaire,Public,151,10,1301
0010036J,Collège Roger Vailland,Public,340,10,1303
0010980K,Ecole primaire des Terres d'Ain,Public,153,10,1303
0010037K,Collège Louise de Savoie,Public,340,10,1304
0010923Y,Ecole maternelle,Public,101,10,1304
0010948A,Ecole primaire,Public,151,10,1304
0011070H,Collège Antoine Chintreuil,Public,340,10,1305
0010729M,Ecole maternelle,Public,101,10,1305
0011231H,Ecole Elémentaire du Grand Cyprès,Public,151,10,1305
0011171T,Maison Familiale Rurale de Pont-de-Veyle,Privé,380,10,1306
0010329C,Ecole primiare,Public,151,10,1306
0010820L,Collège George Sand,Public,340,10,1306
0010123D,Ecole primaire,Public,151,10,1307
0010400E,Ecole primaire,Public,151,10,1308
0011045F,Ecole élementaire Les Grands Chênes,Public,151,10,1313
0011419M,ECOLE PRIMAIRE PUBLIQUE ALICE,Public,151,10,1313
0011017A,Ecole élémentaire intercommunale Jean de la Fontaine,Public,151,10,1313
0011301J,Collège Le Joran,Public,340,10,1313
0011080U,Ecole maternelle Les Grands Chênes,Public,101,10,1313
0011433C,Ecole des enfants,Privé,101,10,1313
0011390F,Ecole primaire publique La Bretonniere,Public,151,10,1313
0011081V,Ecole maternelle intercommunale,Public,101,10,1313
0011451X,ECOLE ALTERNATIVE DU PAYS DE GEX,Privé,151,10,1313
0010554X,Ecole primaire,Public,151,10,1314
0010256Y,Ecole maternelle,Public,101,10,1318
0010434S,Ecole élémentaire,Public,151,10,1319
0011331S,Ecole primaire,Public,151,10,1320
0010848S,Ecole primaire privée Sainte Madeleine,Privé,151,10,1320
0010755R,Ecole primaire,Public,151,10,1321
0011338Z,Collège Jean Compagnon,Public,340,10,1322
0011278J,Ecole élémentaire Le Château Vieux,Public,151,10,1322
0010849T,Ecole primaire privée Jeanne d'Arc,Privé,151,10,1322
0011144N,Ecole maternelle Bret,Public,101,10,1322
0010322V,Ecole primaire,Public,101,10,1323
0010529V,Ecole primaire,Public,151,10,1325
0010681K,Ecole élémentaire,Public,151,10,1328
0010362N,Ecole élémentaire,Public,151,10,1332
0010372Z,Ecole élémentaire,Public,151,10,1333
0010981L,Ecole maternelle,Public,101,10,1333
0011257L,Collège de la Dombes,Public,340,10,1333
0010682L,Ecole maternelle,Public,151,10,1335
0011313X,Ecole primaire,Public,151,10,1336
0010962R,Ecole primaire,Public,151,10,1337
0010514D,Ecole primaire,Public,151,10,1338
0010530W,Ecole primaire,Public,151,10,1338
0010374B,Ecole primaire Spinosa,Public,151,10,1339
0011455B,LES MINIS COLIBRIS,Privé,151,10,1342
0010531X,Ecole primaire,Public,151,10,1342
0011024H,Ecole primaire,Public,151,10,1343
0011090E,Ecole primaire Village,Public,151,10,1344
0010969Y,Ecole maternelle Les Vavres,Public,101,10,1344
0011333U,Collège Yvon Morandat,Public,340,10,1344
0010950C,Ecole primaire,Public,151,10,1345
0011318C,Ecole primaire Le Bocage,Public,151,10,1346
0010375C,Ecole primaire,Public,151,10,1347
0010095Y,Collège privé Saint Joseph,Privé,340,10,1348
0010851V,Ecole primaire privée Sainte Marie,Privé,151,10,1348
0011274E,Ecole primaire Françoise Dolto,Public,151,10,1348
0011431A,Lycée général privé Saint Joseph,Privé,302,10,1348
0011181D,Ecole Maternelle,Public,101,10,1349
0011023G,Ecole élémentaire,Public,151,10,1350
0010852W,Ecole primaire privée Sainte-Colombe,Privé,151,10,1350
0011046G,Ecole maternelle,Public,101,10,1350
0011014X,Ecole primaire,Public,151,10,1351
0010325Y,Ecole maternelle,Public,101,10,1352
0010377E,Ecole primaire Antonin Rolland,Public,151,10,1353
0011432B,Ecole primaire publique la Diamanterie,Public,151,10,1354
0010931G,Ecole maternelle Le Jura,Public,101,10,1354
0010983N,Ecole maternelle Le Lion,Public,101,10,1354
0010975E,Collège Jacques Prévert,Public,340,10,1354
0011131Z,Ecole élementaire Le Jura,Public,151,10,1354
0010116W,Ecole primaire Prégnin,Public,151,10,1354
0010982M,Ecole élémentaire Le Lion,Public,151,10,1354
0011404W,Ecole primaire publique Boby Lapointe,Public,151,10,1354
0010316N,Ecole élémentaire,Public,151,10,1355
0010602Z,Ecole primaire,Public,151,10,1357
0010628C,Ecole primaire,Public,151,10,1358
0011422R,Ecole primaire privée Montessori Mont et Sourire,Privé,101,10,1360
0010401F,Ecole primaire,Public,151,10,1360
0010533Z,Ecole primaire,Public,151,10,1361
0010389T,Ecole primaire,Public,151,10,1362
0010653E,Ecole élémentaire,Public,151,10,1363
0010654F,Ecole maternelle,Public,101,10,1363
0011022F,Ecole maternelle,Public,151,10,1364
0011370J,Ecole primaire publique Théodore Mercier,Public,151,10,1365
0010476M,Ecole primaire,Public,151,10,1366
0010901Z,Ecole primaire,Public,151,10,1367
0010684N,ECOLE ELEMENTAIRE PUBLIQUE,Public,151,10,1368
0010741A,Ecole primaire françoise convert,Public,151,10,1369
0011335W,Ecole primaire,Public,151,10,1370
0010378F,Ecole primaire,Public,151,10,1371
0010192D,Ecole primaire,Public,151,10,1372
0011145P,Ecole primaire,Public,151,10,1373
0011363B,Ecole primaire publique Pomiers,Public,151,10,1374
0010725H,Ecole primaire,Public,151,10,1375
0010277W,Ecole maternelle Saint-Exupéry,Public,101,10,1376
0011093H,Ecole élémentaire Jacques Prévert,Public,151,10,1376
0011314Y,Ecole primaire,Public,151,10,1378
0010453M,Ecole primaire,Public,151,10,1379
0011091F,Ecole maternelle,Public,151,10,1380
0011133B,Ecole maternelle publique,Public,101,10,1381
0010984P,Ecole primaire,Public,151,10,1383
0010039M,Collège de l'Albarine,Public,340,10,1384
0011290X,Ecole primaire Claude Guichard,Public,151,10,1384
0010742B,Ecole primaire,Public,151,10,1385
0011058V,Lycée agricole privé de Saint-Sorlin,Privé,320,10,1386
0010477N,Ecole primaire,Public,151,10,1386
0010040N,Collège Louis Vuitton,Public,340,10,1388
0011021E,Ecole primaire,Public,151,10,1388
0011127V,Ecole primaire,Public,151,10,1389
0011287U,Ecole primaire,Public,151,10,1390
0010685P,Ecole primaire,Public,151,10,1393
0010953F,Ecole primaire,Public,151,10,1396
0010117X,Ecole primaire Les Genévriers,Public,151,10,1397
0011416J,Ecole secondaire privée 1 Grain d'Amour,Privé,352,10,1397
0010436U,Ecole primaire,Public,151,10,1398
0010107L,Ecole primaire,Public,151,10,1399
0010118Y,Ecole primaire,Public,151,10,1401
0010932H,Ecole primaire,Public,151,10,1402
0010538E,Ecole primaire,Public,151,10,1403
0010743C,Ecole primaire,Public,151,10,1405
0011125T,Ecole primaire,Public,151,10,1407
0010758U,Ecole primaire,Public,151,10,1408
0010178N,Ecole primaire,Public,151,10,1410
0010482U,Ecole primaire,Public,151,10,1411
0010686R,Ecole maternelle,Public,101,10,1412
0010638N,ECOLE ELEMENTAIRE PUBLIQUE,Public,151,10,1415
0010577X,Ecole maternelle,Public,101,10,1416
0010955H,Ecole élémentaire,Public,151,10,1416
0010278X,Ecole primaire,Public,151,10,1418
0010996C,Ecole maternelle Les Tourterelles,Public,101,10,1419
0011272C,Ecole élémentaire Les Gentianes,Public,151,10,1419
0010340P,Ecole élémentaire,Public,151,10,1420
0010042R,Collège Bel Air,Public,340,10,1420
0010805V,Ecole maternelle,Public,101,10,1420
0010578Y,Ecole primaire,Public,151,10,1421
0010560D,Ecole primaire georges barrachin,Public,151,10,1422
0010383L,Ecole élémentaire,Public,151,10,1423
0010384M,Ecole primaire Robert Doisneau,Public,151,10,1424
0010561E,Ecole élémentaire,Public,151,10,1425
0011216S,Ecole primaire du Moulin,Public,151,10,1426
0011238R,Ecole primaire privée La Sidoine,Privé,151,10,1427
0011276G,Lycée général et technologique du Val de Saône,Public,300,10,1427
0010240F,Ecole primaire,Public,151,10,1427
0010239E,Ecole élémentaire Béluizon,Public,151,10,1427
0011085Z,Ecole maternelle Les Corbettes,Public,101,10,1427
0010097A,Collège privé de la Sidoine,Privé,340,10,1427
0010066S,Collège Jean Moulin,Public,340,10,1427
0010687S,Ecole élémentaire,Public,151,10,1429
0010562F,Ecole primaire,Public,151,10,1430
0011092G,Ecole primaire,Public,151,10,1431
0010462X,Ecole primaire,Public,151,10,1434
0010122C,Ecole élémentaire Yves de Tonnac,Public,151,10,1435
0010997D,Ecole maternelle Bois Chatton,Public,101,10,1435
0010108M,Ecole primaire,Public,151,10,1436
0010415W,Ecole primaire,Public,151,10,1441
0010259B,ECOLE ELEMENTAIRE DAPPLICATION,Public,153,10,1443
0010939R,Collège Léon Comas,Public,340,10,1443
0011056T,Lycée agricole privé de l'Ain - site de Villars-les-Dombes,Privé,320,10,1443
0010956J,Ecole maternelle,Public,101,10,1443
0010485X,Ecole primaire,Public,151,10,1444
0010702H,Ecole primaire,Public,151,10,1445
0011044E,Ecole primaire,Public,151,10,1446
0011315Z,Ecole primaire,Public,151,10,1447
0010604B,Ecole primaire,Public,151,10,1448
0010463Y,Ecole primaire,Public,151,10,1449
0010518H,Ecole maternelle publique du Toison,Public,101,10,1450
0011221X,Ecole élémentaire,Public,151,10,1450
0010817H,Ecole maternelle,Public,101,10,1451
0010860E,Ecole primaire privée Saint Joseph,Privé,151,10,1451
0011229F,Ecole élementaire,Public,151,10,1451
0010218G,Ecole primaire Les Pelans,Public,151,10,1452
0010225P,Ecole élémentaire,Public,151,10,1453
0010226R,Ecole primaire,Public,101,10,1453
0010629D,Ecole primaire,Public,151,10,1454
0010957K,Ecole primaire,Public,151,10,1457
0010861F,Ecole primaire privée Saint Joseph,Privé,151,10,1457
0010046V,Collège du Renon,Public,340,10,1457
0020301S,Ecole primaire,Public,151,20,2001
0020303U,Ecole primaire,Public,151,20,2002
0022093P,Ecole primaire publique Ch. Chevalier,Public,151,20,2003
0020313E,Ecole élémentaire,Public,151,20,2009
0021907M,Maison Familiale Rurale vallée du retz - Ambleny,Privé,380,20,2011
0021799V,Ecole primaire,Public,151,20,2011
0020319L,Ecole primaire,Public,151,20,2013
0021584L,Ecole primaire,Public,151,20,2014
0020325T,Ecole primaire,Public,151,20,2017
0021760C,Ecole maternelle,Public,101,20,2018
0021852C,Section d'enseignement général et professionnel adapté du Collège,Public,390,20,2018
0020449C,Ecole primaire Yves Bres,Public,151,20,2018
0021949H,Ecole primaire,Public,151,20,2018
0020002S,Collège Louis Sandras,Public,340,20,2018
0020330Y,Ecole primaire,Public,151,20,2020
0020337F,Ecole maternelle,Public,101,20,2025
0021707V,Ecole maternelle,Public,101,20,2028
0021550Z,Ecole élémentaire,Public,151,20,2028
0020348T,Ecole primaire,Public,151,20,2031
0020350V,Ecole primaire,Public,151,20,2032
0020354Z,Ecole maternelle,Public,101,20,2035
0021934S,Ecole maternelle,Public,101,20,2037
0021827A,Ecole primaire,Public,151,20,2037
0021591U,Ecole primaire Raymond Tavernier,Public,151,20,2041
0020366M,Ecole primaire,Public,151,20,2046
0020368P,Ecole maternelle,Public,151,20,2047
0020370S,Ecole primaire,Public,151,20,2049
0020372U,Ecole primaire,Public,151,20,2050
0020377Z,Ecole élémentaire,Public,151,20,2054
0020004U,Collège Josquin des Prés,Public,340,20,2057
0020383F,Ecole maternelle,Public,101,20,2057
0021943B,Ecole primaire,Public,151,20,2057
0020384G,Ecole primaire - Chemin des Dames,Public,151,20,2058
0020388L,Ecole maternelle Faidherbe,Public,101,20,2059
0020387K,Ecole primaire Camille Desmoulins,Public,151,20,2059
0020389M,Ecole maternelle Saint-Exupéry,Public,101,20,2059
0021807D,Ecole maternelle Robinson,Public,101,20,2059
0021659T,Collège Jean Mermoz,Public,340,20,2064
0020395U,Ecole primaire Jules Verne / Léo Lagrange,Public,151,20,2064
0020397W,Ecole maternelle Pasteur,Public,101,20,2064
0021629K,Ecole primaire,Public,151,20,2065
0021565R,Ecole primaire,Public,151,20,2070
0020098W,Ecole primaire,Public,151,20,2071
0020100Y,Ecole primaire,Public,151,20,2073
0020101Z,Ecole primaire,Public,101,20,2074
0020107F,Ecole primaire,Public,151,20,2078
0020111K,Ecole primaire,Public,151,20,2081
0021630L,Ecole primaire,Public,151,20,2083
0020116R,Ecole primaire,Public,151,20,2085
0021988A,Ecole primaire,Public,151,20,2086
0020121W,Ecole primaire Hérou Pasteur,Public,151,20,2089
0021652K,Ecole primaire,Public,151,20,2093
0020131G,Ecole maternelle Alavoine,Public,101,20,2095
0021684V,Ecole maternelle Les Torrents,Public,101,20,2095
0020007X,Collège Henri Matisse,Public,340,20,2095
0022022M,Lycée d'enseignement technologique privé Sainte Sophie,Privé,301,20,2095
0020498F,Lycée professionnel privé Sainte Sophie - Lycée des métiers des services à la personne,Privé,320,20,2095
0021660U,Section d'enseignement général et professionnel adapté du Collège Henri Matisse,Public,390,20,2095
0020128D,Ecole primaire 1,Public,151,20,2095
0020129E,Ecole primaire 2,Public,151,20,2095
0020130F,Ecole maternelle du Centre,Public,101,20,2095
0021702P,Ecole primaire Les Torrents,Public,151,20,2095
0022131F,Collège privé saint antoine à bohain en vermandois,Privé,340,20,2095
0020133J,Ecole maternelle,Public,101,20,2097
0021669D,Ecole primaire,Public,151,20,2103
0020143V,Ecole primaire,Public,151,20,2106
0020144W,Ecole primaire,Public,151,20,2108
0020145X,Ecole primaire,Public,151,20,2109
0021600D,Ecole primaire privée Sainte Marie,Privé,151,20,2110
0020009Z,Collège Pierre et Marie-Curie,Public,340,20,2110
0021670E,Ecole primaire de La Saulx Judrée,Public,151,20,2110
0020151D,Ecole primaire,Public,151,20,2111
0021561L,Ecole primaire,Public,151,20,2112
0020153F,Ecole primaire,Public,151,20,2114
0020162R,Ecole primaire,Public,151,20,2123
0021695G,Ecole primaire,Public,151,20,2124
0021963Y,Ecole primaire,Public,151,20,2126
0021770N,Ecole primaire,Public,151,20,2128
0020171A,Ecole élémentaire,Public,151,20,2130
0021711Z,Ecole maternelle Francis James,Public,101,20,2131
0021712A,Ecole primaire,Public,151,20,2131
0020175E,Ecole primaire,Public,151,20,2133
0021631M,Ecole primaire de La Cité,Public,151,20,2134
0022094R,Ecole des Filles Cathy Faou,Public,151,20,2135
0020186S,Ecole primaire,Public,151,20,2139
0020187T,Ecole primaire,Public,151,20,2140
0021671F,Ecole primaire,Public,151,20,2141
0020479K,Collège privé Sacré-Coeur,Privé,340,20,2141
0021595Y,Collège Pierre Sellier,Public,340,20,2141
0021601E,Ecole primaire privée du Sacré-Coeur,Privé,151,20,2141
0021908N,Maison Familiale Rurale de La Capelle,Privé,380,20,2141
0020194A,Ecole primaire,Public,151,20,2145
0021212G,Ecole primaire,Public,151,20,2153
0020198E,Ecole primaire,Public,151,20,2153
0020199F,Ecole primaire La Vallée de La Crise,Public,151,20,2154
0020201H,Ecole primaire,Public,151,20,2157
0020203K,Ecole primaire Les Deux Vallées,Public,151,20,2158
0021632N,Ecole primaire,Public,151,20,2160
0020221E,Ecole primaire,Public,151,20,2163
0021735A,Ecole maternelle,Public,101,20,2163
0020011B,Collège François Truffaut,Public,340,20,2163
0020227L,Ecole maternelle Henri Morelle,Public,101,20,2165
0020467X,Collège privé Lacordaire,Privé,340,20,2165
0021602F,Ecole primaire privée Lacordaire,Privé,151,20,2165
0021651J,Ecole primaire M. Prat,Public,151,20,2165
0020229N,Ecole primaire,Public,151,20,2167
0020236W,Ecole maternelle La Madeleine,Public,101,20,2168
0020241B,Ecole primaire,Public,151,20,2168
0021672G,Ecole primaire,Public,151,20,2168
0021869W,Lycée d'enseignement général et technologique privé Saint Joseph,Privé,300,20,2168
0021528A,Ecole primaire Les Vaucrises-Hérissons,Public,151,20,2168
0021826Z,Collège Jean Rostand,Public,340,20,2168
0021960V,Section d'enseignement professionnel du Lycée Jean de La Fontaine,Public,334,20,2168
0021939X,Lycée polyvalent Jules Verne - Lycée des métiers des sciences et technologies pour un développement durable,Public,306,20,2168
0021655N,Ecole maternelle Les Vaucrises-Mauguins,Public,101,20,2168
0021725P,Section d'enseignement général et professionnel adapté du Collège Jean Rostand,Public,390,20,2168
0020012C,"Lycée polyvalent Jean de la Fontaine - Lycée des métiers de la santé, de la gestion et du commerce",Public,306,20,2168
0020468Y,Collège privé Saint Joseph,Privé,340,20,2168
0020235V,Ecole primaire La Madeleine,Public,151,20,2168
0020242C,Ecole primaire Les Filoirs,Public,151,20,2168
0021529B,Ecole maternelle Les Vaucrises-Hérissons,Public,101,20,2168
0021654M,Ecole primaire Les Vaucrises-Mauguins,Public,151,20,2168
0021728T,Ecole primaire Les Chesneaux,Public,151,20,2168
0021777W,Ecole maternelle Bois Blanchard,Public,101,20,2168
0020013D,Section d'enseignement professionnelle au lycée Jules Verne,Public,334,20,2168
